137,2,69,12345678912,北京市海淀区北下关街道北京交通大学
138,1,59,12345678912,北京市海淀区北下关街道北京交通大学
139,1,68,12345678912,北京市海淀区北下关街道北京交通大学
140,2,33,12345678912,北京市海淀区北下关街道北京交通大学
141,2,63,12345678912,北京市海淀区北下关街道北京交通大学
142,1,53,12345678912,北京市海淀区北下关街道北京交通大学
143,1,20,12345678912,北京市海淀区北下关街道北京交通大学
144,1,47,12345678912,北京市海淀区北下关街道北京交通大学
145,2,26,12345678912,北京市海淀区北下关街道北京交通大学
146,2,14,12345678912,北京市海淀区北下关街道北京交通大学
147,1,70,12345678912,北京市海淀区北下关街道北京交通大学
148,1,33,12345678912,北京市海淀区北下关街道北京交通大学
149,2,55,12345678912,北京市海淀区北下关街道北京交通大学
150,2,49,12345678912,北京市海淀区北下关街道北京交通大学
151,2,73,12345678912,北京市海淀区北下关街道北京交通大学
152,2,32,12345678912,北京市海淀区北下关街道北京交通大学
153,1,75,12345678912,北京市海淀区北下关街道北京交通大学
154,2,31,12345678912,北京市海淀区北下关街道北京交通大学
155,1,41,12345678912,北京市海淀区北下关街道北京交通大学
156,2,19,12345678912,北京市海淀区北下关街道北京交通大学
157,1,45,12345678912,北京市海淀区北下关街道北京交通大学
158,2,14,12345678912,北京市海淀区北下关街道北京交通大学
159,1,70,12345678912,北京市海淀区北下关街道北京交通大学
160,2,15,12345678912,北京市海淀区北下关街道北京交通大学
161,1,13,12345678912,北京市海淀区北下关街道北京交通大学
162,2,35,12345678912,北京市海淀区北下关街道北京交通大学
163,1,43,12345678912,北京市海淀区北下关街道北京交通大学
164,2,27,12345678912,北京市海淀区北下关街道北京交通大学
165,1,66,12345678912,北京市海淀区北下关街道北京交通大学
166,2,26,12345678912,北京市海淀区北下关街道北京交通大学
167,1,65,12345678912,北京市海淀区北下关街道北京交通大学
168,2,44,12345678912,北京市海淀区北下关街道北京交通大学
169,1,28,12345678912,北京市海淀区北下关街道北京交通大学
170,2,28,12345678912,北京市海淀区北下关街道北京交通大学
171,1,20,12345678912,北京市海淀区北下关街道北京交通大学
172,2,15,12345678912,北京市海淀区北下关街道北京交通大学
173,2,62,12345678912,北京市海淀区北下关街道北京交通大学
174,2,13,12345678912,北京市海淀区北下关街道北京交通大学
175,1,61,12345678912,北京市海淀区北下关街道北京交通大学
176,2,38,12345678912,北京市海淀区北下关街道北京交通大学
177,1,45,12345678912,北京市海淀区北下关街道北京交通大学
178,2,69,12345678912,北京市海淀区北下关街道北京交通大学
179,1,17,12345678912,北京市海淀区北下关街道北京交通大学
180,2,25,12345678912,北京市海淀区北下关街道北京交通大学
181,2,72,12345678912,北京市海淀区北下关街道北京交通大学
182,1,60,12345678912,北京市海淀区北下关街道北京交通大学
183,2,20,12345678912,北京市海淀区北下关街道北京交通大学
184,1,53,12345678912,北京市海淀区北下关街道北京交通大学
185,2,14,12345678912,北京市海淀区北下关街道北京交通大学
186,1,16,12345678912,北京市海淀区北下关街道北京交通大学
187,2,45,12345678912,北京市海淀区北下关街道北京交通大学
188,2,75,12345678912,北京市海淀区北下关街道北京交通大学
189,2,55,12345678912,北京市海淀区北下关街道北京交通大学
190,1,75,12345678912,北京市海淀区北下关街道北京交通大学
191,1,72,12345678912,北京市海淀区北下关街道北京交通大学
192,1,59,12345678912,北京市海淀区北下关街道北京交通大学
193,2,43,12345678912,北京市海淀区北下关街道北京交通大学
194,2,16,12345678912,北京市海淀区北下关街道北京交通大学
195,2,72,12345678912,北京市海淀区北下关街道北京交通大学
196,1,43,12345678912,北京市海淀区北下关街道北京交通大学
197,2,25,12345678912,北京市海淀区北下关街道北京交通大学
198,1,70,12345678912,北京市海淀区北下关街道北京交通大学
199,1,57,12345678912,北京市海淀区北下关街道北京交通大学
200,1,31,12345678912,北京市海淀区北下关街道北京交通大学
201,1,72,12345678912,北京市海淀区北下关街道北京交通大学
202,2,16,12345678912,北京市海淀区北下关街道北京交通大学
203,1,16,12345678912,北京市海淀区北下关街道北京交通大学
204,2,54,12345678912,北京市海淀区北下关街道北京交通大学
205,1,12,12345678912,北京市海淀区北下关街道北京交通大学
206,2,71,12345678912,北京市海淀区北下关街道北京交通大学
207,2,45,12345678912,北京市海淀区北下关街道北京交通大学
208,1,73,12345678912,北京市海淀区北下关街道北京交通大学
209,2,40,12345678912,北京市海淀区北下关街道北京交通大学
210,2,32,12345678912,北京市海淀区北下关街道北京交通大学
211,2,66,12345678912,北京市海淀区北下关街道北京交通大学
212,1,43,12345678912,北京市海淀区北下关街道北京交通大学
213,1,23,12345678912,北京市海淀区北下关街道北京交通大学
214,2,19,12345678912,北京市海淀区北下关街道北京交通大学
215,2,51,12345678912,北京市海淀区北下关街道北京交通大学
216,1,20,12345678912,北京市海淀区北下关街道北京交通大学
217,1,46,12345678912,北京市海淀区北下关街道北京交通大学
218,2,47,12345678912,北京市海淀区北下关街道北京交通大学
219,2,74,12345678912,北京市海淀区北下关街道北京交通大学
220,1,67,12345678912,北京市海淀区北下关街道北京交通大学
221,2,42,12345678912,北京市海淀区北下关街道北京交通大学
222,1,22,12345678912,北京市海淀区北下关街道北京交通大学
223,2,63,12345678912,北京市海淀区北下关街道北京交通大学
224,1,38,12345678912,北京市海淀区北下关街道北京交通大学
225,1,41,12345678912,北京市海淀区北下关街道北京交通大学
226,2,52,12345678912,北京市海淀区北下关街道北京交通大学
227,1,29,12345678912,北京市海淀区北下关街道北京交通大学
228,2,36,12345678912,北京市海淀区北下关街道北京交通大学
229,2,66,12345678912,北京市海淀区北下关街道北京交通大学
230,2,50,12345678912,北京市海淀区北下关街道北京交通大学
231,1,74,12345678912,北京市海淀区北下关街道北京交通大学
232,2,55,12345678912,北京市海淀区北下关街道北京交通大学
233,1,28,12345678912,北京市海淀区北下关街道北京交通大学
234,2,71,12345678912,北京市海淀区北下关街道北京交通大学
235,2,72,12345678912,北京市海淀区北下关街道北京交通大学
236,1,18,12345678912,北京市海淀区北下关街道北京交通大学
237,1,33,12345678912,北京市海淀区北下关街道北京交通大学
238,2,17,12345678912,北京市海淀区北下关街道北京交通大学
239,1,60,12345678912,北京市海淀区北下关街道北京交通大学
240,1,75,12345678912,北京市海淀区北下关街道北京交通大学
241,2,29,12345678912,北京市海淀区北下关街道北京交通大学
242,2,68,12345678912,北京市海淀区北下关街道北京交通大学
243,2,49,12345678912,北京市海淀区北下关街道北京交通大学
244,1,41,12345678912,北京市海淀区北下关街道北京交通大学
245,2,37,12345678912,北京市海淀区北下关街道北京交通大学
246,1,57,12345678912,北京市海淀区北下关街道北京交通大学
247,1,15,12345678912,北京市海淀区北下关街道北京交通大学
248,2,73,12345678912,北京市海淀区北下关街道北京交通大学
249,1,37,12345678912,北京市海淀区北下关街道北京交通大学
250,2,35,12345678912,北京市海淀区北下关街道北京交通大学
251,1,45,12345678912,北京市海淀区北下关街道北京交通大学
252,1,65,12345678912,北京市海淀区北下关街道北京交通大学
253,2,23,12345678912,北京市海淀区北下关街道北京交通大学
254,1,20,12345678912,北京市海淀区北下关街道北京交通大学
255,1,23,12345678912,北京市海淀区北下关街道北京交通大学
256,1,52,12345678912,北京市海淀区北下关街道北京交通大学
257,1,56,12345678912,北京市海淀区北下关街道北京交通大学
258,1,60,12345678912,北京市海淀区北下关街道北京交通大学
259,2,24,12345678912,北京市海淀区北下关街道北京交通大学
260,2,44,12345678912,北京市海淀区北下关街道北京交通大学
261,2,43,12345678912,北京市海淀区北下关街道北京交通大学
262,2,17,12345678912,北京市海淀区北下关街道北京交通大学
263,1,49,12345678912,北京市海淀区北下关街道北京交通大学
264,2,18,12345678912,北京市海淀区北下关街道北京交通大学
265,2,57,12345678912,北京市海淀区北下关街道北京交通大学
266,1,55,12345678912,北京市海淀区北下关街道北京交通大学
267,2,14,12345678912,北京市海淀区北下关街道北京交通大学
268,1,59,12345678912,北京市海淀区北下关街道北京交通大学
269,2,64,12345678912,北京市海淀区北下关街道北京交通大学
270,2,53,12345678912,北京市海淀区北下关街道北京交通大学
271,2,13,12345678912,北京市海淀区北下关街道北京交通大学
272,2,24,12345678912,北京市海淀区北下关街道北京交通大学
273,2,50,12345678912,北京市海淀区北下关街道北京交通大学
274,1,57,12345678912,北京市海淀区北下关街道北京交通大学
275,1,34,12345678912,北京市海淀区北下关街道北京交通大学
276,2,14,12345678912,北京市海淀区北下关街道北京交通大学
277,1,12,12345678912,北京市海淀区北下关街道北京交通大学
278,2,55,12345678912,北京市海淀区北下关街道北京交通大学
279,1,26,12345678912,北京市海淀区北下关街道北京交通大学
280,1,21,12345678912,北京市海淀区北下关街道北京交通大学
281,1,37,12345678912,北京市海淀区北下关街道北京交通大学
282,1,23,12345678912,北京市海淀区北下关街道北京交通大学
283,1,32,12345678912,北京市海淀区北下关街道北京交通大学
284,2,26,12345678912,北京市海淀区北下关街道北京交通大学
285,1,31,12345678912,北京市海淀区北下关街道北京交通大学
286,1,52,12345678912,北京市海淀区北下关街道北京交通大学
287,2,38,12345678912,北京市海淀区北下关街道北京交通大学
288,1,52,12345678912,北京市海淀区北下关街道北京交通大学
289,2,32,12345678912,北京市海淀区北下关街道北京交通大学
290,2,31,12345678912,北京市海淀区北下关街道北京交通大学
291,1,75,12345678912,北京市海淀区北下关街道北京交通大学
292,1,29,12345678912,北京市海淀区北下关街道北京交通大学
293,1,30,12345678912,北京市海淀区北下关街道北京交通大学
294,1,66,12345678912,北京市海淀区北下关街道北京交通大学
295,2,41,12345678912,北京市海淀区北下关街道北京交通大学
296,1,48,12345678912,北京市海淀区北下关街道北京交通大学
297,2,42,12345678912,北京市海淀区北下关街道北京交通大学
298,2,45,12345678912,北京市海淀区北下关街道北京交通大学
299,2,68,12345678912,北京市海淀区北下关街道北京交通大学
300,1,68,12345678912,北京市海淀区北下关街道北京交通大学
301,2,24,12345678912,北京市海淀区北下关街道北京交通大学
302,1,24,12345678912,北京市海淀区北下关街道北京交通大学
303,1,14,12345678912,北京市海淀区北下关街道北京交通大学
304,2,67,12345678912,北京市海淀区北下关街道北京交通大学
305,2,19,12345678912,北京市海淀区北下关街道北京交通大学
306,1,46,12345678912,北京市海淀区北下关街道北京交通大学
307,1,52,12345678912,北京市海淀区北下关街道北京交通大学
308,2,37,12345678912,北京市海淀区北下关街道北京交通大学
309,1,35,12345678912,北京市海淀区北下关街道北京交通大学
310,1,38,12345678912,北京市海淀区北下关街道北京交通大学
311,1,48,12345678912,北京市海淀区北下关街道北京交通大学
312,2,17,12345678912,北京市海淀区北下关街道北京交通大学
313,1,21,12345678912,北京市海淀区北下关街道北京交通大学
314,2,32,12345678912,北京市海淀区北下关街道北京交通大学
315,2,63,12345678912,北京市海淀区北下关街道北京交通大学
316,2,13,12345678912,北京市海淀区北下关街道北京交通大学
317,2,36,12345678912,北京市海淀区北下关街道北京交通大学
318,2,45,12345678912,北京市海淀区北下关街道北京交通大学
319,1,40,12345678912,北京市海淀区北下关街道北京交通大学
320,2,46,12345678912,北京市海淀区北下关街道北京交通大学
321,1,33,12345678912,北京市海淀区北下关街道北京交通大学
322,2,28,12345678912,北京市海淀区北下关街道北京交通大学
323,1,67,12345678912,北京市海淀区北下关街道北京交通大学
324,1,39,12345678912,北京市海淀区北下关街道北京交通大学
325,1,22,12345678912,北京市海淀区北下关街道北京交通大学
326,2,58,12345678912,北京市海淀区北下关街道北京交通大学
327,1,75,12345678912,北京市海淀区北下关街道北京交通大学
328,2,17,12345678912,北京市海淀区北下关街道北京交通大学
329,1,48,12345678912,北京市海淀区北下关街道北京交通大学
330,1,48,12345678912,北京市海淀区北下关街道北京交通大学
331,2,56,12345678912,北京市海淀区北下关街道北京交通大学
332,1,14,12345678912,北京市海淀区北下关街道北京交通大学
333,2,55,12345678912,北京市海淀区北下关街道北京交通大学
334,1,62,12345678912,北京市海淀区北下关街道北京交通大学
335,2,36,12345678912,北京市海淀区北下关街道北京交通大学
336,2,32,12345678912,北京市海淀区北下关街道北京交通大学
337,1,24,12345678912,北京市海淀区北下关街道北京交通大学
338,2,63,12345678912,北京市海淀区北下关街道北京交通大学
339,1,73,12345678912,北京市海淀区北下关街道北京交通大学
340,2,14,12345678912,北京市海淀区北下关街道北京交通大学
341,2,21,12345678912,北京市海淀区北下关街道北京交通大学
342,1,75,12345678912,北京市海淀区北下关街道北京交通大学
343,1,24,12345678912,北京市海淀区北下关街道北京交通大学
344,2,50,12345678912,北京市海淀区北下关街道北京交通大学
345,2,45,12345678912,北京市海淀区北下关街道北京交通大学
346,2,72,12345678912,北京市海淀区北下关街道北京交通大学
347,1,44,12345678912,北京市海淀区北下关街道北京交通大学
348,2,46,12345678912,北京市海淀区北下关街道北京交通大学
349,2,15,12345678912,北京市海淀区北下关街道北京交通大学
350,2,32,12345678912,北京市海淀区北下关街道北京交通大学
351,2,68,12345678912,北京市海淀区北下关街道北京交通大学
352,1,15,12345678912,北京市海淀区北下关街道北京交通大学
353,1,46,12345678912,北京市海淀区北下关街道北京交通大学
354,2,69,12345678912,北京市海淀区北下关街道北京交通大学
355,1,56,12345678912,北京市海淀区北下关街道北京交通大学
356,1,44,12345678912,北京市海淀区北下关街道北京交通大学
357,1,48,12345678912,北京市海淀区北下关街道北京交通大学
358,1,24,12345678912,北京市海淀区北下关街道北京交通大学
359,1,51,12345678912,北京市海淀区北下关街道北京交通大学
360,2,33,12345678912,北京市海淀区北下关街道北京交通大学
361,1,56,12345678912,北京市海淀区北下关街道北京交通大学
362,2,31,12345678912,北京市海淀区北下关街道北京交通大学
363,1,53,12345678912,北京市海淀区北下关街道北京交通大学
364,2,44,12345678912,北京市海淀区北下关街道北京交通大学
365,2,21,12345678912,北京市海淀区北下关街道北京交通大学
366,1,38,12345678912,北京市海淀区北下关街道北京交通大学
367,1,38,12345678912,北京市海淀区北下关街道北京交通大学
368,2,53,12345678912,北京市海淀区北下关街道北京交通大学
369,1,20,12345678912,北京市海淀区北下关街道北京交通大学
370,2,14,12345678912,北京市海淀区北下关街道北京交通大学
371,1,56,12345678912,北京市海淀区北下关街道北京交通大学
372,1,70,12345678912,北京市海淀区北下关街道北京交通大学
373,1,31,12345678912,北京市海淀区北下关街道北京交通大学
374,2,55,12345678912,北京市海淀区北下关街道北京交通大学
375,2,63,12345678912,北京市海淀区北下关街道北京交通大学
376,2,30,12345678912,北京市海淀区北下关街道北京交通大学
377,2,12,12345678912,北京市海淀区北下关街道北京交通大学
378,1,14,12345678912,北京市海淀区北下关街道北京交通大学
379,2,23,12345678912,北京市海淀区北下关街道北京交通大学
380,1,29,12345678912,北京市海淀区北下关街道北京交通大学
381,2,62,12345678912,北京市海淀区北下关街道北京交通大学
382,1,54,12345678912,北京市海淀区北下关街道北京交通大学
383,2,75,12345678912,北京市海淀区北下关街道北京交通大学
384,2,30,12345678912,北京市海淀区北下关街道北京交通大学
385,1,45,12345678912,北京市海淀区北下关街道北京交通大学
386,1,68,12345678912,北京市海淀区北下关街道北京交通大学
387,1,65,12345678912,北京市海淀区北下关街道北京交通大学
388,2,61,12345678912,北京市海淀区北下关街道北京交通大学
389,1,42,12345678912,北京市海淀区北下关街道北京交通大学
390,2,49,12345678912,北京市海淀区北下关街道北京交通大学
391,1,21,12345678912,北京市海淀区北下关街道北京交通大学
392,1,47,12345678912,北京市海淀区北下关街道北京交通大学
393,2,39,12345678912,北京市海淀区北下关街道北京交通大学
394,2,18,12345678912,北京市海淀区北下关街道北京交通大学
395,1,75,12345678912,北京市海淀区北下关街道北京交通大学
396,2,31,12345678912,北京市海淀区北下关街道北京交通大学
397,1,42,12345678912,北京市海淀区北下关街道北京交通大学
398,1,12,12345678912,北京市海淀区北下关街道北京交通大学
399,2,47,12345678912,北京市海淀区北下关街道北京交通大学
400,1,68,12345678912,北京市海淀区北下关街道北京交通大学
401,1,65,12345678912,北京市海淀区北下关街道北京交通大学
402,2,73,12345678912,北京市海淀区北下关街道北京交通大学
403,2,39,12345678912,北京市海淀区北下关街道北京交通大学
404,1,47,12345678912,北京市海淀区北下关街道北京交通大学
405,2,58,12345678912,北京市海淀区北下关街道北京交通大学
406,1,16,12345678912,北京市海淀区北下关街道北京交通大学
407,1,17,12345678912,北京市海淀区北下关街道北京交通大学
408,1,56,12345678912,北京市海淀区北下关街道北京交通大学
409,1,22,12345678912,北京市海淀区北下关街道北京交通大学
410,1,74,12345678912,北京市海淀区北下关街道北京交通大学
411,1,49,12345678912,北京市海淀区北下关街道北京交通大学
412,1,17,12345678912,北京市海淀区北下关街道北京交通大学
413,1,12,12345678912,北京市海淀区北下关街道北京交通大学
414,2,63,12345678912,北京市海淀区北下关街道北京交通大学
415,2,32,12345678912,北京市海淀区北下关街道北京交通大学
416,1,53,12345678912,北京市海淀区北下关街道北京交通大学
417,2,68,12345678912,北京市海淀区北下关街道北京交通大学
418,1,24,12345678912,北京市海淀区北下关街道北京交通大学
419,2,59,12345678912,北京市海淀区北下关街道北京交通大学
420,1,68,12345678912,北京市海淀区北下关街道北京交通大学
421,2,56,12345678912,北京市海淀区北下关街道北京交通大学
422,1,40,12345678912,北京市海淀区北下关街道北京交通大学
423,1,73,12345678912,北京市海淀区北下关街道北京交通大学
424,1,53,12345678912,北京市海淀区北下关街道北京交通大学
425,2,31,12345678912,北京市海淀区北下关街道北京交通大学
426,1,37,12345678912,北京市海淀区北下关街道北京交通大学
427,1,66,12345678912,北京市海淀区北下关街道北京交通大学
428,1,44,12345678912,北京市海淀区北下关街道北京交通大学
429,1,68,12345678912,北京市海淀区北下关街道北京交通大学
430,2,36,12345678912,北京市海淀区北下关街道北京交通大学
431,1,45,12345678912,北京市海淀区北下关街道北京交通大学
432,1,64,12345678912,北京市海淀区北下关街道北京交通大学
433,2,62,12345678912,北京市海淀区北下关街道北京交通大学
434,1,54,12345678912,北京市海淀区北下关街道北京交通大学
435,2,71,12345678912,北京市海淀区北下关街道北京交通大学
436,2,49,12345678912,北京市海淀区北下关街道北京交通大学
437,2,32,12345678912,北京市海淀区北下关街道北京交通大学
438,2,42,12345678912,北京市海淀区北下关街道北京交通大学
439,1,59,12345678912,北京市海淀区北下关街道北京交通大学
440,1,53,12345678912,北京市海淀区北下关街道北京交通大学
441,1,51,12345678912,北京市海淀区北下关街道北京交通大学
442,1,50,12345678912,北京市海淀区北下关街道北京交通大学
443,2,55,12345678912,北京市海淀区北下关街道北京交通大学
444,2,45,12345678912,北京市海淀区北下关街道北京交通大学
445,1,37,12345678912,北京市海淀区北下关街道北京交通大学
446,1,60,12345678912,北京市海淀区北下关街道北京交通大学
447,2,13,12345678912,北京市海淀区北下关街道北京交通大学
448,1,22,12345678912,北京市海淀区北下关街道北京交通大学
449,2,37,12345678912,北京市海淀区北下关街道北京交通大学
450,2,29,12345678912,北京市海淀区北下关街道北京交通大学
451,1,43,12345678912,北京市海淀区北下关街道北京交通大学
452,2,22,12345678912,北京市海淀区北下关街道北京交通大学
453,1,68,12345678912,北京市海淀区北下关街道北京交通大学
454,1,41,12345678912,北京市海淀区北下关街道北京交通大学
455,1,42,12345678912,北京市海淀区北下关街道北京交通大学
456,1,36,12345678912,北京市海淀区北下关街道北京交通大学
457,2,53,12345678912,北京市海淀区北下关街道北京交通大学
458,2,42,12345678912,北京市海淀区北下关街道北京交通大学
459,2,64,12345678912,北京市海淀区北下关街道北京交通大学
460,1,59,12345678912,北京市海淀区北下关街道北京交通大学
461,2,73,12345678912,北京市海淀区北下关街道北京交通大学
462,2,26,12345678912,北京市海淀区北下关街道北京交通大学
463,1,53,12345678912,北京市海淀区北下关街道北京交通大学
464,1,44,12345678912,北京市海淀区北下关街道北京交通大学
465,1,15,12345678912,北京市海淀区北下关街道北京交通大学
466,2,33,12345678912,北京市海淀区北下关街道北京交通大学
